gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_13-24,TenureGroup_25-36,TenureGroup_37-48,TenureGroup_49-60,TenureGroup_61-72
0,0,0,0,-0.6341548141772443,1,1,0,0,1,1,1,0,1,0.13288676827912202,-0.5246761093467908,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-1.163896992279451,1,0,1,0,1,1,0,1,1,0.9765733826975241,-0.8414578319163089,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.5113056495835118,-1.0030569431660479,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,1.607062093178246,1,1,0,0,0,0,0,0,0,-1.3286176031543302,-0.1989288663271918,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6975134427626122,-0.9922895289000195,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.058584957187179994,1,0,0,0,0,0,0,0,1,0.1661027767207914,0.05021591519980571,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,-0.6593150330546924,-0.9683375257368138,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.1995681100227022,1,1,1,0,0,0,1,1,1,1.2007814396787924,1.905836930903397,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,1,1,0.5475777369738324,1,1,1,1,1,0,1,0,1,1.185834235880041,0.9841682440462028,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.5526560175461356,1,0,0,0,0,0,0,0,0,-1.5345568554926803,-0.8889223519461479,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.501340847051011,-1.002925097277076,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,1,1.607062093178246,1,1,0,0,0,0,0,0,0,-1.3585120107518325,-0.24927202159958123,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,-1.0823981956483424,1,0,0,1,0,0,0,1,1,0.6958981113654179,-0.7854672777329619,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,-1.1231475939638966,1,0,0,1,0,1,1,1,1,1.1343494227954536,-0.8072438237281333,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,1,1,0.5331396700012379,-0.9760065616120053,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,1,1.5811047363359063,2.5599243860923724,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1.3625657032849199,1,1,1,1,1,1,1,1,1,1.6375719506867443,2.2334080420537714,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0.4253295420271693,1,1,1,1,0,1,1,1,0,0.7125061155862527,0.5593168411494864,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0.09933435550273437,1,0,1,0,0,0,1,0,1,-0.0946428895463132,-0.037967010207483214,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,1.2403175083382567,1,1,1,1,1,1,1,0,0,0.5979108864624932,1.2926217012956707,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,-1.0008993990172337,1,0,0,0,0,0,0,0,0,-1.4830720424080928,-0.9330907247516926,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,1,-0.7971524074394618,1,0,0,0,1,0,1,1,1,1.0513094016912803,-0.5005702859797846,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,-0.3489090259683637,1,0,0,0,0,1,1,1,1,1.029718996204195,-0.07883923578873347,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.8735729234982674,0,0,1,1,0,0,0,1,0,-0.6244382241909395,0.05718177300048112,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2046463905950056,1,0,1,0,1,0,1,1,1,0.4119012391891449,-0.9210268259107751,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.8379018057550162,1,0,0,1,0,1,0,0,1,-0.3553885558134178,-0.7239831448424574,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1,0,1.1995681100227022,1,1,1,0,1,0,1,1,1,1.3236806709129687,1.762806115683849,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,1.158818711707148,1,1,0,0,0,0,0,0,0,-1.313670399355579,-0.3354333100426363,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,-1.4897152440964267,-0.9542739642464911,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.1044126360750375,1,0,0,0,1,0,0,1,0,0.7125061155862527,0.10381126906683238,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0.7513247285516043,1,0,0,0,0,0,0,0,0,-1.5079840487393448,-0.5862481394966096,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,1,-1.0008993990172337,1,0,0,0,0,0,0,0,1,-0.6493502305221915,-0.830668443335452,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.4848138982315828,1,1,0,1,1,1,1,1,1,1.4532231038354795,2.2814658685839833,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1.4848138982315828,1,0,1,1,0,1,1,1,1,1.3751654839975567,2.175483748165505,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,0,0,0,0,0,0,1,1,1,-0.6543326317884421,-0.9917181967144751,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,0,1.4848138982315828,1,1,0,1,1,1,1,1,1,1.4415975008808954,2.204621689628267,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.7971524074394618,1,0,0,1,1,0,0,0,1,0.47335085480623307,-0.5230719843643008,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,1,0,1.1995681100227022,1,0,1,0,1,1,1,1,1,0.4966020607154017,1.106587151956496,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0,0,-0.9194006023861249,1,0,0,1,0,0,0,0,1,0.2607684007795489,-0.7089746878145036,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,1.607062093178246,1,1,1,0,1,1,1,1,1,1.4997255156538167,2.4520524745986316,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0.4253295420271693,1,1,1,1,0,0,0,1,1,0.9666085801650229,0.793475139963359,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.5934054158616899,1,1,0,0,0,1,0,1,1,0.8337445463983455,-0.3028454011517792,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.2453957889105598,1,1,0,1,0,0,0,0,1,-0.3520669549692508,-0.9614815395102815,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,0,0.34383074539606057,1,0,0,0,0,0,0,0,1,-1.5030016474730943,-0.616330976497003,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,1,1.7538279802325871,2.80522366252436,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,-1.041648797332788,1,0,0,0,0,0,0,0,0,-1.512966450005595,-0.9515271748929125,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0.1808331521338431,1,1,1,1,1,1,0,0,0,0.0814019551945346,0.0621699424665801,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.163896992279451,0,0,0,0,0,0,0,0,1,-1.3535296094855822,-0.9694142671634165,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,1.4848138982315828,1,0,0,0,0,0,0,0,1,-1.5245920529601795,-0.45398473854309074,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1.1995681100227022,0,0,1,1,1,1,0,0,1,-0.7074782452951129,0.1390800443667822,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,1,0,-1.2046463905950056,0,0,0,1,0,0,0,0,1,-1.1376255546147314,-0.9752154862781748,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,-0.1044126360750375,1,0,0,0,1,0,0,0,1,-0.49821739211259597,-0.3634285871343098,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0.3845801437116149,1,1,1,0,0,0,0,0,0,-0.29559974061841277,0.03736094102505764,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,1,1,1,-0.022913839443928746,1,1,0,0,1,0,1,0,1,0.8752645569504323,0.26136710638810356,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,-0.8786512040705705,1,1,0,0,1,0,1,1,1,1.1459750257500378,-0.547111884786821,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,0,-1.4930368449405937,-0.8942840847643334,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
1,0,0,0,-0.26741022933725495,1,0,0,1,1,1,0,0,1,0.6709861050341659,-0.051525162456747375,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,1.0365705167604848,0,0,1,1,1,0,1,0,0,-0.49821739211259597,0.27160713709824463,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,-0.4711572209150268,1,0,0,0,0,1,1,0,1,0.6992197122095847,-0.21224530111334108,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.058584957187179994,1,1,1,1,1,1,1,1,1,1.699021566303833,0.7229815379931166,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0,0,0,-0.6749042124927986,1,0,0,0,0,0,0,0,1,0.16444197629870802,-0.48182619543096383,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0.3030813470805062,1,1,0,0,0,0,0,1,0,0.6261444936379119,0.5407485451192948,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,1,-1.2453957889105598,1,0,0,0,0,0,0,1,1,-0.32217254737174844,-0.963876739826602,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.7513247285516043,1,0,0,0,0,0,0,0,0,0.13786916954537262,0.5923222620220875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,1,-0.06366323775948311,1,1,0,1,0,1,1,1,0,0.5165316657804031,0.0746074046595841,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,1,1,-1.0008993990172337,1,0,0,1,0,1,0,0,0,-0.28895653893007905,-0.835173177875321,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.3489090259683637,1,0,0,0,0,0,0,0,1,-1.4581600360768407,-0.7959929745358751,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,1.607062093178246,1,1,0,0,0,0,0,0,0,-1.3153311997776624,-0.2218261023786235,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,1,1,1.607062093178246,0,0,1,0,1,1,1,0,0,-0.5347550013984324,0.5384412420622887,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.14516203439059186,1,0,0,0,0,0,0,0,0,-1.5245920529601795,-0.7789189319140303,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.4847328428301763,-1.0027053541287898,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,0,-1.2861451872261143,0,0,0,0,0,0,0,0,1,-1.3535296094855822,-1.000969383257328,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.5526560175461356,1,0,0,0,0,0,0,0,0,-1.4863936432522598,-0.8430180082691415,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,-1.2453957889105598,1,1,1,0,0,0,0,0,0,0.5165316657804031,-0.9289595535639104,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0.058584957187179994,1,0,0,0,0,0,0,0,0,-1.5079840487393448,-0.7133036278357436,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,0,0,-1.0823981956483424,1,0,1,0,0,0,0,0,1,0.30228841133163564,-0.8134625548246354,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.7564030091239073,1,1,0,1,0,0,0,0,1,-0.35704935623550116,-0.6718161214392917,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-0.7971524074394618,1,0,0,0,0,0,1,0,1,0.5613732771766571,-0.5594394754056821,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1.3625657032849199,1,1,1,1,1,1,0,0,0,0.12458276616870469,0.9430103523721806,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,1,0,0,0,0,0,1,1,0.7174885168525027,-0.9735674126660275,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0.09933435550273437,1,1,1,1,1,0,1,1,1,1.4399367004588115,0.6259649380247189,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-0.3489090259683637,1,1,0,1,0,0,1,0,1,0.8486917501970969,-0.008477479707462697,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-0.8379018057550162,0,0,1,0,0,1,0,0,1,-1.0429599305559736,-0.8202526181066817,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,1,1.679091961238831,2.6911769685637745,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-0.6749042124927986,1,0,0,1,0,0,0,0,0,0.335504419773305,-0.4785959711511554,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,1,1.5663126948626918,1,1,0,1,1,0,1,1,1,1.3618790806208887,2.3828333828884496,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.1044126360750375,1,0,0,1,1,1,0,1,0,0.17440677883120873,-0.04524050841575935,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,1,1,-1.041648797332788,1,0,0,0,1,0,0,0,0,-0.5413982030867661,-0.8620917135403917,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,0.19931878516246077,-0.7160504171893223,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.3845801437116149,1,1,0,0,1,1,1,1,1,0.44677804805289767,0.47093614690873997,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,1,1,0,1.0365705167604848,1,1,1,1,1,0,1,1,1,1.4565447046796463,1.7515332921767623,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1.0773199150760393,1,1,0,0,0,0,0,0,0,-1.3468864077972482,-0.35542993653668886,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.5883271352893868,1,0,1,0,0,0,0,0,0,0.34713002272788956,0.5463959440302525,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0.7513247285516043,0,0,1,0,0,1,0,1,1,-0.6825662389638609,-0.05286559566129363,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0.34383074539606057,1,1,0,1,0,0,1,0,1,0.7805989328916747,0.5903225993726823,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,-1.2046463905950056,1,0,1,1,0,0,1,0,0,0.8254405442879281,-0.9024585298805835,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,1,-0.7971524074394618,1,0,0,0,0,0,0,0,0,-0.6975134427626122,-0.7218516363040803,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,-0.7971524074394618,1,0,0,0,0,0,0,0,0,-1.512966450005595,-0.8928777286153011,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0.5475777369738324,1,0,0,0,0,0,0,0,0,-1.5146272504276788,-0.5862701138114383,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-0.3489090259683637,1,1,0,0,0,0,0,0,0,-1.341904006530998,-0.7511653722854716,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,1.1995681100227022,1,1,0,0,0,0,0,0,1,-1.370137613706417,-0.37577815206799947,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,1,0,-0.7971524074394618,0,0,1,0,0,1,1,1,1,-0.35040615454716717,-0.7009760372168826,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.4797504415639258,-0.9963328028284872,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-1.0008993990172337,1,0,0,0,0,0,1,1,1,0.04154274506453126,-0.771469639187125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,-1.2453957889105598,0,0,0,0,0,0,1,1,0,-0.6775838376976105,-0.9689528065520154,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.9143223218138218,1,1,1,1,1,1,1,1,1,0.8354053468204293,1.1493052199833511,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,1,0,-0.1859114327061462,1,1,0,0,0,1,1,1,1,1.2057638409450426,0.224296437272206,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1.3218163049693654,1,0,1,1,1,1,1,1,1,0.6593605020795813,1.3876166642998344,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0.832823525182713,1,1,1,1,1,0,0,1,0,0.30228841133163564,0.6733415607952432,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.5146272504276788,-0.9847962875434569,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-0.5934054158616899,1,1,1,0,0,0,0,0,0,-0.29061733935216244,-0.5853911412182932,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,1,-0.6341548141772443,1,0,0,0,0,0,0,0,0,-0.6775838376976105,-0.7121609634646549,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,-0.43040782259947247,1,1,0,0,0,0,0,0,1,0.3122532138641368,-0.26775242037045843,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,-0.9601500007016792,1,1,0,1,0,0,1,1,1,1.1443142253279543,-0.60756322488038,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,-0.715653610808353,1,0,0,1,0,0,0,1,1,0.6942373109433345,-0.4536770981354899,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,1,0.6290765336049412,1,1,0,0,0,0,0,0,0,-1.2854367921801602,-0.4644445124015182,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.022913839443928746,1,1,0,0,0,0,1,0,0,0.6327876953262459,0.21095802817122813,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0.7105753302360499,1,1,1,1,0,0,1,0,1,0.1777283796753755,0.5066224341904336,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,-1.163896992279451,1,0,0,0,0,0,0,0,0,-1.5113056495835118,-0.9690626781261585,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,-0.5131645959113473,-0.9898503799540417,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.022913839443928746,1,1,0,1,0,0,1,1,1,1.1243846202629524,0.34620993594144067,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,0.7920741268671586,1,0,0,0,0,0,0,0,1,-1.466464038187258,-0.5406734105420328,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.022913839443928746,1,0,0,0,0,0,1,1,1,-0.0049596667538060425,-0.12784195785657643,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,1,-0.022913839443928746,1,1,0,1,1,0,0,0,0,-0.08467808701381224,-0.11263573199516509,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,-1.522931252538096,-0.9569548306555838,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0.3030813470805062,1,1,0,1,1,0,1,0,1,0.9433573742558548,0.6392593984960394,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.2861451872261143,0,0,0,0,0,0,0,0,1,-1.3319392039984972,-1.000683717164556,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,0,1.607062093178246,1,0,1,1,0,1,0,0,1,0.6576997016574979,1.687544087395794,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,1,-1.49137604451851,-0.8887905060571761,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0.6698259319204956,1,1,1,0,0,0,1,1,0,1.21406784305546,1.216744392192414,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.6341548141772443,1,0,1,1,0,0,0,0,0,-0.29559974061841277,-0.5954553774098053,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1,1,0,-0.5119066192305812,1,1,0,0,1,0,1,0,0,0.8569957523075141,-0.15418916133610283,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.473107239875592,-1.0025515339249893,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-1.2453957889105598,1,0,0,1,0,0,0,0,0,0.33052201850705487,-0.9449348804443237,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.0773199150760393,1,1,1,1,0,1,0,0,0,0.016630738733279235,0.6589923332121485,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.2266608310217006,1,0,0,0,0,0,0,0,1,0.1345475687012054,-0.2235181246204279,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1.607062093178246,1,1,1,1,0,0,1,1,1,1.3004294650038004,2.1979634722351924,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,-1.0823981956483424,1,1,0,0,0,0,0,0,1,0.3487908231499729,-0.8191319280504217,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.2266608310217006,1,0,0,0,0,0,0,0,0,-1.498019246206844,-0.7698655142046351,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.2861451872261143,1,1,0,0,0,0,0,0,1,-0.50486059380093,-0.9897405083798985,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,0,-0.9601500007016792,1,0,0,0,1,0,1,1,1,0.16776357714287476,-0.7635808601636471,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.5113056495835118,-0.9995190784786385,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,1,0.14008375381828872,1,0,0,0,0,0,0,0,0,-1.512966450005595,-0.680034515185199,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0,0,0,-1.1231475939638966,1,0,0,0,0,1,1,1,1,1.0330405970483618,-0.8123638390832039,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,-0.6559934322105255,-0.9790170427435276,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,0.16776357714287476,-0.7226646859527396,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,1,-1.163896992279451,1,0,0,0,0,0,0,0,0,-0.6559934322105255,-0.9433527297766624,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,1,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.4863936432522598,-1.0027273284436184,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-1.2861451872261143,0,0,0,0,0,0,0,1,0,-0.9665631111401342,-0.9958493679022574,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.22158255044939748,1,1,0,0,0,0,0,0,1,-1.3535296094855822,-0.6097606563632428,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.488054443674343,-1.002749302758447,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,0,0.4949412602933183,-0.9765119708530638,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.158818711707148,1,1,1,1,1,1,0,1,1,0.47833325607248367,1.1069387409937543,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,-1.4747680402976753,-0.9603828237688501,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,0.7920741268671586,1,0,0,0,0,0,0,0,0,-1.49137604451851,-0.5375310835215388,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,1,1.607062093178246,0,0,1,1,1,0,0,0,0,-0.8802014891917938,0.20267371148083496,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0.1808331521338431,1,1,0,0,0,0,1,1,1,1.047987800847113,0.5618658616696075,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,1.5663126948626918,1,1,0,1,1,1,1,1,1,1.4482407025692288,2.3684182323608693,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
